ID,X,Y
reactions_1429,"{'reactant': '[C:1]([NH:4][C:5]1[N:14]=[CH:13][C:12]2[C:11](SC)=[N:10][CH:9]=[N:8][C:7]=2[CH:6]=1)(=[O:3])[CH3:2].[CH2:17]([NH2:24])[C:18]1[CH:23]=[CH:22][CH:21]=[CH:20][CH:19]=1', 'catalyst': '', 'product': '[C:1]([NH:4][C:5]1[N:14]=[CH:13][C:12]2[C:11]([NH:24][CH2:17][C:18]3[CH:23]=[CH:22][CH:21]=[CH:20][CH:19]=3)=[N:10][CH:9]=[N:8][C:7]=2[CH:6]=1)(=[O:3])[CH3:2]'}",62%
reactions_1430,"{'reactant': '[NH2:1][C:2]1[CH:10]=[N:9][CH:8]=[CH:7][C:3]=1[C:4]([OH:6])=O.[CH:11]([NH2:13])=O', 'catalyst': '', 'product': '[N:1]1[C:2]2[CH:10]=[N:9][CH:8]=[CH:7][C:3]=2[C:4](=[O:6])[NH:13][CH:11]=1'}",72%
reactions_1431,"{'reactant': '[C:1]([O:5][C:6]([NH:8][C:9]1[CH:10]=[CH:11][C:12]([F:15])=[N:13][CH:14]=1)=[O:7])([CH3:4])([CH3:3])[CH3:2].[Li]CCCC.[C:21](=[O:23])=[O:22]', 'catalyst': '', 'product': '[C:1]([O:5][C:6]([NH:8][C:9]1[C:10]([C:21]([OH:23])=[O:22])=[CH:11][C:12]([F:15])=[N:13][CH:14]=1)=[O:7])([CH3:4])([CH3:2])[CH3:3]'}",25%
reactions_1432,"{'reactant': 'C(OC([NH:8][C:9]1[C:10]([C:16]([OH:18])=[O:17])=[CH:11][C:12]([F:15])=[N:13][CH:14]=1)=O)(C)(C)C.C(O)(C(F)(F)F)=O', 'catalyst': '', 'product': '[NH2:8][C:9]1[C:10]([C:16]([OH:18])=[O:17])=[CH:11][C:12]([F:15])=[N:13][CH:14]=1'}",74%
reactions_1433,"{'reactant': '[NH2:1][C:2]1[C:3]([C:9]([OH:11])=O)=[CH:4][C:5]([F:8])=[N:6][CH:7]=1.[CH:12]([NH2:14])=O', 'catalyst': '', 'product': '[F:8][C:5]1[N:6]=[CH:7][C:2]2[N:1]=[CH:12][NH:14][C:9](=[O:11])[C:3]=2[CH:4]=1'}",-20%
reactions_1434,"{'reactant': '[F:1][C:2]1[N:12]=[CH:11][C:5]2[N:6]=[CH:7][NH:8][C:9](=O)[C:4]=2[CH:3]=1.O=P(Cl)(Cl)Cl.[Br:18][C:19]1[CH:20]=[C:21]([CH:23]=[CH:24][CH:25]=1)[NH2:22]', 'catalyst': '', 'product': '[Br:18][C:19]1[CH:20]=[C:21]([CH:23]=[CH:24][CH:25]=1)[NH:22][C:9]1[C:4]2[CH:3]=[C:2]([F:1])[N:12]=[CH:11][C:5]=2[N:6]=[CH:7][N:8]=1'}",63%
reactions_1435,"{'reactant': '[NH2:1][C:2]1[CH:3]=[CH:4][C:5]([Cl:8])=[N:6][CH:7]=1.[C:9]([O:13][C:14](O[C:14]([O:13][C:9]([CH3:12])([CH3:11])[CH3:10])=[O:15])=[O:15])([CH3:12])([CH3:11])[CH3:10].CCN(CC)CC', 'catalyst': 'C(Cl)Cl', 'product': '[C:9]([O:13][C:14]([NH:1][C:2]1[CH:3]=[CH:4][C:5]([Cl:8])=[N:6][CH:7]=1)=[O:15])([CH3:12])([CH3:11])[CH3:10]'}",52%
reactions_1436,"{'reactant': 'C(OC([NH:8][C:9]1[C:10]([C:16]([OH:18])=[O:17])=[CH:11][C:12]([Cl:15])=[N:13][CH:14]=1)=O)(C)(C)C.FC(F)(F)C(O)=O', 'catalyst': 'C(Cl)Cl', 'product': '[NH2:8][C:9]1[C:10]([C:16]([OH:18])=[O:17])=[CH:11][C:12]([Cl:15])=[N:13][CH:14]=1'}",87%
reactions_1437,"{'reactant': '[NH2:1][C:2]1[C:3]([C:9]([OH:11])=O)=[CH:4][C:5]([Cl:8])=[N:6][CH:7]=1.O.[CH:13]([NH2:15])=O', 'catalyst': '', 'product': '[Cl:8][C:5]1[N:6]=[CH:7][C:2]2[N:1]=[CH:13][NH:15][C:9](=[O:11])[C:3]=2[CH:4]=1'}",86%
reactions_1438,"{'reactant': '[Br:1][C:2]1[CH:3]=[C:4]([CH:17]=[CH:18][CH:19]=1)[NH:5][C:6]1[C:7]2[CH:15]=[C:14](F)[N:13]=[CH:12][C:8]=2[N:9]=[CH:10][N:11]=1.[CH3:20][NH2:21]', 'catalyst': 'C(O)C', 'product': '[Br:1][C:2]1[CH:3]=[C:4]([CH:17]=[CH:18][CH:19]=1)[NH:5][C:6]1[C:7]2[CH:15]=[C:14]([NH:21][CH3:20])[N:13]=[CH:12][C:8]=2[N:9]=[CH:10][N:11]=1'}",34%
reactions_1439,"{'reactant': 'CS[C:3]1[C:4]2[CH:12]=[CH:11][N:10]=[CH:9][C:5]=2[N:6]=[CH:7][N:8]=1.[CH2:13]([NH2:20])[C:14]1[CH:19]=[CH:18][CH:17]=[CH:16][CH:15]=1', 'catalyst': '', 'product': '[CH2:13]([NH:20][C:3]1[C:4]2[CH:12]=[CH:11][N:10]=[CH:9][C:5]=2[N:6]=[CH:7][N:8]=1)[C:14]1[CH:19]=[CH:18][CH:17]=[CH:16][CH:15]=1'}",20%
reactions_1440,"{'reactant': '[NH2:1][C:2]1[N:10]=[CH:9][CH:8]=[CH:7][C:3]=1[C:4]([OH:6])=O.[CH:11]([NH2:13])=O', 'catalyst': '', 'product': '[N:1]1[C:2]2[N:10]=[CH:9][CH:8]=[CH:7][C:3]=2[C:4](=[O:6])[NH:13][CH:11]=1'}",49.4%
reactions_1441,"{'reactant': '[F:1][C:2]1[CH:7]=[CH:6][CH:5]=[C:4]([F:8])[N:3]=1.C([N-]C(C)C)(C)C.[Li+].[C:17](=[O:19])=[O:18]', 'catalyst': 'C1CCCCC1.C1COCC1.O', 'product': '[F:8][C:4]1[N:3]=[C:2]([F:1])[CH:7]=[CH:6][C:5]=1[C:17]([OH:19])=[O:18]'}",97%
reactions_1442,"{'reactant': '[F:1][C:2]1[N:10]=[C:9]([F:11])[CH:8]=[CH:7][C:3]=1[C:4](O)=[O:5].O=S(Cl)Cl.[NH3:16]', 'catalyst': 'ClCCCl.CN(C=O)C', 'product': '[F:1][C:2]1[N:10]=[C:9]([F:11])[CH:8]=[CH:7][C:3]=1[C:4]([NH2:16])=[O:5]'}",76%
reactions_1443,"{'reactant': '[F:1][C:2]1[N:10]=[C:9](F)[CH:8]=[CH:7][C:3]=1[C:4]([NH2:6])=[O:5].[NH3:12].O', 'catalyst': 'C(N)=O', 'product': '[NH2:12][C:9]1[CH:8]=[CH:7][C:3]([C:4]([NH2:6])=[O:5])=[C:2]([F:1])[N:10]=1'}",31%
reactions_1444,"{'reactant': '[NH2:1][C:2]1[N:10]=[C:9]([F:11])[CH:8]=[CH:7][C:3]=1[C:4]([NH2:6])=[O:5].[CH:12](OCC)(OCC)OCC', 'catalyst': '', 'product': '[F:11][C:9]1[CH:8]=[CH:7][C:3]2[C:4](=[O:5])[NH:6][CH:12]=[N:1][C:2]=2[N:10]=1'}",96%
reactions_1445,"{'reactant': '[Br:1][C:2]1[CH:3]=[C:4]([CH:17]=[CH:18][CH:19]=1)[NH:5][C:6]1[C:7]2[CH:15]=[CH:14][C:13](F)=[N:12][C:8]=2[N:9]=[CH:10][N:11]=1.Cl.[CH3:21][NH:22][CH3:23].CCN(CC)CC', 'catalyst': 'CCO', 'product': '[Br:1][C:2]1[CH:3]=[C:4]([CH:17]=[CH:18][CH:19]=1)[NH:5][C:6]1[C:7]2[CH:15]=[CH:14][C:13]([N:22]([CH3:23])[CH3:21])=[N:12][C:8]=2[N:9]=[CH:10][N:11]=1'}",84%
reactions_1446,"{'reactant': '[NH2:1][C:2]1[CH:6]=[CH:5][S:4][C:3]=1[C:7]([O:9]C)=O.[CH:11]([NH2:13])=O', 'catalyst': 'CCO', 'product': '[N:1]1[C:2]2[CH:6]=[CH:5][S:4][C:3]=2[C:7](=[O:9])[NH:13][CH:11]=1'}",26%
reactions_1447,"{'reactant': 'CN(C=O)C.[Cl:6][CH:7](Cl)[CH3:8].C(Cl)(=O)C(Cl)=O.[N:16]1[C:21]2[CH:22]=[CH:23][S:24]C=2C(=O)[NH:18][CH:17]=1', 'catalyst': 'O', 'product': '[Cl:6][C:7]1[C:8]2[S:24][CH:23]=[CH:22][C:21]=2[N:16]=[CH:17][N:18]=1'}",82%
reactions_1448,"{'reactant': '[Cl:1][C:2]1[C:3]2[S:10][CH:9]=[CH:8][C:4]=2[N:5]=[CH:6][N:7]=1.[Br:11][C:12]1[CH:13]=[C:14]([CH:16]=[CH:17][CH:18]=1)[NH2:15]', 'catalyst': 'COCCO', 'product': '[ClH:1].[Br:11][C:12]1[CH:13]=[C:14]([CH:16]=[CH:17][CH:18]=1)[NH:15][C:2]1[C:3]2[S:10][CH:9]=[CH:8][C:4]=2[N:5]=[CH:6][N:7]=1'}",72%
reactions_1449,"{'reactant': 'Cl[C:2]1[C:3]2[S:10][CH:9]=[CH:8][C:4]=2[N:5]=[CH:6][N:7]=1.[CH2:11]([NH2:18])[C:12]1[CH:17]=[CH:16][CH:15]=[CH:14][CH:13]=1', 'catalyst': 'COCCO', 'product': '[CH2:11]([NH:18][C:2]1[C:3]2[S:10][CH:9]=[CH:8][C:4]=2[N:5]=[CH:6][N:7]=1)[C:12]1[CH:17]=[CH:16][CH:15]=[CH:14][CH:13]=1'}",26%
reactions_1450,"{'reactant': '[NH2:1][C:2]1[S:3][CH:4]=[CH:5][C:6]=1[C:7]([O:9]C)=O.[CH:11]([NH2:13])=O', 'catalyst': 'C(Cl)Cl', 'product': '[N:1]1[C:2]2[S:3][CH:4]=[CH:5][C:6]=2[C:7](=[O:9])[NH:13][CH:11]=1'}",40%
reactions_1451,"{'reactant': 'CN(C=O)C.[CH2:6]([Cl:8])Cl.C(Cl)(=O)C(Cl)=O.[N:15]1[C:20]2[S:21][CH:22]=[CH:23][C:19]=2C(=O)[NH:17][CH:16]=1', 'catalyst': 'O', 'product': '[Cl:8][C:6]1[C:19]2[CH:23]=[CH:22][S:21][C:20]=2[N:15]=[CH:16][N:17]=1'}",97%
reactions_1452,"{'reactant': 'Cl[C:2]1[N:10]=[CH:9][N:8]=[C:7]2[C:3]=1[NH:4][CH:5]=[N:6]2.[Br:11][C:12]1[CH:13]=[C:14]([CH:16]=[CH:17][CH:18]=1)[NH2:15]', 'catalyst': 'Cl.C(O)(C)C', 'product': '[Br:11][C:12]1[CH:13]=[C:14]([NH:15][C:2]2[N:10]=[CH:9][N:8]=[C:7]3[C:3]=2[NH:4][CH:5]=[N:6]3)[CH:16]=[CH:17][CH:18]=1'}",91%
reactions_1453,"{'reactant': '[NH2:1][C:2]1[N:11]=[CH:10][C:9]2[C:8](SC)=[N:7][CH:6]=[N:5][C:4]=2[CH:3]=1.[CH3:14][O:15][C:16]1[CH:22]=[CH:21][C:19]([NH2:20])=[CH:18][CH:17]=1', 'catalyst': 'C(O)C', 'product': '[NH2:1][C:2]1[N:11]=[CH:10][C:9]2[C:8]([NH:20][C:19]3[CH:21]=[CH:22][C:16]([O:15][CH3:14])=[CH:17][CH:18]=3)=[N:7][CH:6]=[N:5][C:4]=2[CH:3]=1'}",25%
reactions_1454,"{'reactant': '[Br:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][C:9]([OH:11])=[O:10].ClC(Cl)(Cl)C(=N)O[C:16]([CH3:19])([CH3:18])[CH3:17].C(=O)(O)[O-].[Na+]', 'catalyst': 'ClCCl.CCCCCC', 'product': '[Br:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][C:9]([O:11][C:16]([CH3:19])([CH3:18])[CH3:17])=[O:10]'}",38%
reactions_1455,"{'reactant': '[NH2:1][C:2]1[CH:3]=[C:4]([CH:8]=[C:9]([NH2:11])[CH:10]=1)[C:5]([OH:7])=[O:6].[C:12](O[C:12]([O:14][C:15]([CH3:18])([CH3:17])[CH3:16])=[O:13])([O:14][C:15]([CH3:18])([CH3:17])[CH3:16])=[O:13].[C:27](=[O:30])(O)[O-:28].[Na+].C(O)(=O)[CH2:33][C:34]([CH2:39]C(O)=O)([C:36](O)=O)O', 'catalyst': 'C1COCC1.O', 'product': '[C:34]([O:28][C:27]([NH:1][C:2]1[CH:3]=[C:4]([CH:8]=[C:9]([NH:11][C:12]([O:14][C:15]([CH3:18])([CH3:17])[CH3:16])=[O:13])[CH:10]=1)[C:5]([OH:7])=[O:6])=[O:30])([CH3:39])([CH3:36])[CH3:33]'}",85%
reactions_1456,"{'reactant': 'Br[CH2:2][CH2:3][CH2:4][O:5][N:6]=[C:7]([O:9][CH2:10][CH3:11])[CH3:8].[NH:12]1[CH2:17][CH2:16][CH2:15][CH2:14][CH2:13]1.C1CCN2C(=NCCC2)CC1.[Cl-].[NH4+]', 'catalyst': 'ClCCl', 'product': '[N:12]1([CH2:2][CH2:3][CH2:4][O:5][N:6]=[C:7]([O:9][CH2:10][CH3:11])[CH3:8])[CH2:17][CH2:16][CH2:15][CH2:14][CH2:13]1'}",32%
reactions_1457,"{'reactant': '[CH2:1]([O:4][NH:5][C:6](=[O:12])[O:7][C:8]([CH3:11])([CH3:10])[CH3:9])[CH:2]=[CH2:3].[OH:13]NC(=O)OC(C)(C)C.[H-].[Na+].C(Br)C=C.ClC1C=CC=C(C(OO)=O)C=1', 'catalyst': 'ClCCl', 'product': '[O:13]1[CH2:3][CH:2]1[CH2:1][O:4][NH:5][C:6](=[O:12])[O:7][C:8]([CH3:11])([CH3:10])[CH3:9]'}",62%
reactions_1458,"{'reactant': '[O:1]1[CH2:13][CH:2]1[CH2:3][O:4][NH:5][C:6](=[O:12])[O:7][C:8]([CH3:11])([CH3:10])[CH3:9].[NH:14]1[CH2:18][CH2:17][CH2:16][CH2:15]1.[Cl-].[NH4+]', 'catalyst': 'CO', 'product': '[OH:1][CH:2]([CH2:13][N:14]1[CH2:18][CH2:17][CH2:16][CH2:15]1)[CH2:3][O:4][NH:5][C:6](=[O:12])[O:7][C:8]([CH3:11])([CH3:10])[CH3:9]'}",88%
reactions_1459,"{'reactant': 'CN(C)[CH:3]=[O:4].P(Cl)(Cl)(Cl)=O.[C:11]1([N:17]2[CH2:22][CH2:21][CH2:20][CH2:19][CH2:18]2)[CH:16]=[CH:15][CH:14]=[CH:13][CH:12]=1', 'catalyst': 'ClCCCl', 'product': '[N:17]1([C:11]2[CH:16]=[CH:15][C:14]([CH:3]=[O:4])=[CH:13][CH:12]=2)[CH2:22][CH2:21][CH2:20][CH2:19][CH2:18]1'}",40%
reactions_1460,"{'reactant': '[Cl:1][C:2]1[CH:9]=[C:8]([OH:10])[CH:7]=[CH:6][C:3]=1[CH:4]=[O:5].[C:11](=O)([O-])[O-].[K+].[K+].CI', 'catalyst': 'CN(C)C=O', 'product': '[Cl:1][C:2]1[CH:9]=[C:8]([O:10][CH3:11])[CH:7]=[CH:6][C:3]=1[CH:4]=[O:5]'}",68%
reactions_1461,"{'reactant': '[C:1]([O:6][CH2:7][CH3:8])(=[O:5])/[CH:2]=[CH:3]/[CH3:4].C1(C)C=CC(S([CH2:18][N+:19]#[C-:20])(=O)=O)=CC=1.[H-].[Na+]', 'catalyst': 'CCOCC.CS(C)=O.CCOCC.O', 'product': '[CH3:4][C:3]1[C:2]([C:1]([O:6][CH2:7][CH3:8])=[O:5])=[CH:18][NH:19][CH:20]=1'}",80%
reactions_1462,"{'reactant': 'CN(C)[CH:3]=[O:4].P(Cl)(Cl)(Cl)=O.[CH3:11][C:12]1[C:16]([CH3:17])=[CH:15][NH:14][CH:13]=1', 'catalyst': 'ClCCCl', 'product': '[CH3:11][C:12]1[C:16]([CH3:17])=[CH:15][NH:14][C:13]=1[CH:3]=[O:4]'}",50%
reactions_1463,"{'reactant': '[NH:1]1[C:9]2[C:4](=[CH:5][CH:6]=[CH:7][CH:8]=2)[CH2:3][C:2]1=[O:10].[CH3:11][C:12]1[C:16]([CH3:17])=[CH:15][NH:14][C:13]=1[CH:18]=O', 'catalyst': 'N1CCCCC1.C(O)C', 'product': '[CH3:11][C:12]1[C:16]([CH3:17])=[CH:15][NH:14][C:13]=1[CH:18]=[C:3]1[C:4]2[C:9](=[CH:8][CH:7]=[CH:6][CH:5]=2)[NH:1][C:2]1=[O:10]'}",37%
reactions_1464,"{'reactant': '[NH:1]1[C:9]2[C:4](=[CH:5][CH:6]=[CH:7][CH:8]=2)[CH2:3][C:2]1=[O:10].[CH2:11]([O:13][C:14]([C:16]1[C:17]([CH3:24])=[C:18]([CH:22]=O)[NH:19][C:20]=1[CH3:21])=[O:15])[CH3:12]', 'catalyst': 'N1CCCCC1.C(O)C', 'product': '[CH3:21][C:20]1[NH:19][C:18]([CH:22]=[C:3]2[C:4]3[C:9](=[CH:8][CH:7]=[CH:6][CH:5]=3)[NH:1][C:2]2=[O:10])=[C:17]([CH3:24])[C:16]=1[C:14]([O:13][CH2:11][CH3:12])=[O:15]'}",79%
reactions_1465,"{'reactant': '[NH:1]1[C:9]2[C:4](=[CH:5][CH:6]=[CH:7][CH:8]=2)[CH2:3][C:2]1=[O:10].[CH3:11][C:12]1[CH:16]=[C:15]([CH3:17])[NH:14][C:13]=1[CH:18]=O', 'catalyst': 'N1CCCCC1.C(O)C', 'product': '[CH3:18][C:13]1[NH:14][C:15]([CH:17]=[C:3]2[C:4]3[C:9](=[CH:8][CH:7]=[CH:6][CH:5]=3)[NH:1][C:2]2=[O:10])=[CH:16][C:12]=1[CH3:11]'}",57%
reactions_1466,"{'reactant': '[NH:1]1[C:9]2[C:4](=[CH:5][CH:6]=[CH:7][CH:8]=2)[CH2:3][C:2]1=[O:10].[CH3:11][S:12][C:13]1[S:17][C:16]([CH:18]=O)=[CH:15][CH:14]=1', 'catalyst': 'N1CCCCC1.C(O)C', 'product': '[CH3:11][S:12][C:13]1[S:17][C:16]([CH:18]=[C:3]2[C:4]3[C:9](=[CH:8][CH:7]=[CH:6][CH:5]=3)[NH:1][C:2]2=[O:10])=[CH:15][CH:14]=1'}",90%
reactions_1467,"{'reactant': '[NH:1]1[C:9]2[C:4](=[CH:5][CH:6]=[CH:7][CH:8]=2)[CH2:3][C:2]1=[O:10].[CH3:11][C:12]1[S:16][C:15]([CH:17]=O)=[CH:14][CH:13]=1', 'catalyst': 'N1CCCCC1.C(O)C', 'product': '[CH3:17][C:15]1[S:16][C:12]([CH:11]=[C:3]2[C:4]3[C:9](=[CH:8][CH:7]=[CH:6][CH:5]=3)[NH:1][C:2]2=[O:10])=[CH:13][CH:14]=1'}",99%
reactions_1468,"{'reactant': '[NH:1]1[C:9]2[C:4](=[CH:5][CH:6]=[CH:7][CH:8]=2)[CH2:3][C:2]1=[O:10].[CH3:11][C:12]1[CH:16]=[CH:15][S:14][C:13]=1[CH:17]=O', 'catalyst': 'N1CCCCC1.C(O)C', 'product': '[CH3:11][C:12]1[CH:16]=[CH:15][S:14][C:13]=1[CH:17]=[C:3]1[C:4]2[C:9](=[CH:8][CH:7]=[CH:6][CH:5]=2)[NH:1][C:2]1=[O:10]'}",65%
reactions_1469,"{'reactant': '[N+:1]([C:4]1[CH:5]=[C:6]([CH:8]=[CH:9][C:10]=1F)[NH2:7])([O-:3])=[O:2].[CH3:12][O-:13].[Na+].Cl.O', 'catalyst': 'CO', 'product': '[CH3:12][O:13][C:10]1[CH:9]=[CH:8][C:6]([NH2:7])=[CH:5][C:4]=1[N+:1]([O-:3])=[O:2]'}",97%
reactions_1470,"{'reactant': '[C:1]([C:4]1[CH:9]=[CH:8][CH:7]=[CH:6][CH:5]=1)(=[O:3])[CH3:2].CO[CH:12](OC)[N:13]([CH3:15])[CH3:14]', 'catalyst': 'CN(C=O)C', 'product': '[CH3:12][N:13]([CH3:15])[CH:14]=[CH:2][C:1]([C:4]1[CH:9]=[CH:8][CH:7]=[CH:6][CH:5]=1)=[O:3]'}",85%
reactions_1471,"{'reactant': 'CN(C)[CH:3]=[CH:4][C:5]([C:7]1[CH:12]=[CH:11][CH:10]=[CH:9][CH:8]=1)=O.C(=O)(O)O.[NH2:18][C:19]([NH2:21])=[NH:20].C[O-].[Na+]', 'catalyst': 'CO', 'product': '[NH2:20][C:19]1[N:21]=[C:5]([C:7]2[CH:12]=[CH:11][CH:10]=[CH:9][CH:8]=2)[CH:4]=[CH:3][N:18]=1'}",82%
reactions_1472,"{'reactant': '[NH2:1][C:2]1[N:7]=[C:6]([C:8]2[CH:13]=[CH:12][CH:11]=[CH:10][CH:9]=2)[CH:5]=[CH:4][N:3]=1.[I:14]N1C(=O)CCC1=O', 'catalyst': 'C(O)(=O)C', 'product': '[I:14][C:5]1[C:6]([C:8]2[CH:13]=[CH:12][CH:11]=[CH:10][CH:9]=2)=[N:7][C:2]([NH2:1])=[N:3][CH:4]=1'}",16%
reactions_1473,"{'reactant': 'I[C:2]1[C:3]([C:9]2[CH:14]=[CH:13][CH:12]=[CH:11][CH:10]=2)=[N:4][C:5]([NH2:8])=[N:6][CH:7]=1.[C:15]1(B(O)O)[CH:20]=[CH:19][CH:18]=[CH:17][CH:16]=1.C(=O)([O-])[O-].[Na+].[Na+]', 'catalyst': 'O1CCOCC1.C1C=CC(P(C2C=CC=CC=2)C2C=CC=CC=2)=CC=1.C1C=CC(P(C2C=CC=CC=2)C2C=CC=CC=2)=CC=1.C1C=CC(P(C2C=CC=CC=2)C2C=CC=CC=2)=CC=1.C1C=CC(P(C2C=CC=CC=2)C2C=CC=CC=2)=CC=1.[Pd]', 'product': '[NH2:8][C:5]1[N:4]=[C:3]([C:9]2[CH:14]=[CH:13][CH:12]=[CH:11][CH:10]=2)[C:2]([C:15]2[CH:20]=[CH:19][CH:18]=[CH:17][CH:16]=2)=[CH:7][N:6]=1'}",51%
reactions_1474,"{'reactant': '[P].[S].[C:3]([CH2:11][C:12]#[N:13])(=[O:10])[C:4]1[CH:9]=[CH:8][CH:7]=[CH:6][CH:5]=1.[H-].[Na+].[C:16](=S)=[S:17].CI.[CH3:21][S:22]([CH3:24])=O', 'catalyst': '', 'product': '[C:3]([C:11](=[C:21]([S:17][CH3:16])[S:22][CH3:24])[C:12]#[N:13])(=[O:10])[C:4]1[CH:9]=[CH:8][CH:7]=[CH:6][CH:5]=1'}",99%
reactions_1475,"{'reactant': '[C:1]([C:9](=[C:12](SC)[S:13][CH3:14])[C:10]#[N:11])(=O)[C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=1.[N+]([O-])(O)=O.[NH2:21][C:22]([NH2:24])=[NH:23].C(N(CC)CC)C.O', 'catalyst': 'CN(C=O)C', 'product': '[NH2:24][C:22]1[N:23]=[C:12]([S:13][CH3:14])[C:9]([C:10]#[N:11])=[C:1]([C:2]2[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=2)[N:21]=1'}",86%
reactions_1476,"{'reactant': '[C:1]([CH2:9][C:10]#[N:11])(=[O:8])[C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=1.CO[CH:14](OC)[N:15]([CH3:17])[CH3:16]', 'catalyst': '', 'product': '[C:1]([C:9](=[CH:14][N:15]([CH3:17])[CH3:16])[C:10]#[N:11])(=[O:8])[C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=1'}",100%
reactions_1477,"{'reactant': '[C:1]([C:9](=[CH:12]N(C)C)[C:10]#[N:11])(=O)[C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=1.C(=O)(O)O.[NH2:20][C:21]([NH2:23])=[NH:22].C[O-].[Na+]', 'catalyst': 'CO', 'product': '[NH2:22][C:21]1[N:23]=[CH:12][C:9]([C:10]#[N:11])=[C:1]([C:2]2[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=2)[N:20]=1'}",41%
reactions_1478,"{'reactant': '[I:1][C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][C:3]=1[CH2:8][C:9]([OH:11])=O.S(Cl)(Cl)=O.[NH2:16][C:17]1[N:22]=[C:21]([C:23]2[O:24][CH:25]=[CH:26][CH:27]=2)[C:20]([C:28]#[N:29])=[C:19]([S:30][CH3:31])[N:18]=1.N1C=CC=CC=1', 'catalyst': 'ClCCl.CN(C)C=O', 'product': '[C:28]([C:20]1[C:21]([C:23]2[O:24][CH:25]=[CH:26][CH:27]=2)=[N:22][C:17]([NH:16][C:9](=[O:11])[CH2:8][C:3]2[CH:4]=[CH:5][CH:6]=[CH:7][C:2]=2[I:1])=[N:18][C:19]=1[S:30][CH3:31])#[N:29]'}",24%
reactions_1479,"{'reactant': '[C:1]([CH2:9][C:10]([O:12]CC)=O)(=O)[C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=1.C(=O)(O)O.[NH2:19][C:20]([NH2:22])=[NH:21]', 'catalyst': 'C(O)C', 'product': '[NH2:21][C:20]1[NH:22][C:10](=[O:12])[CH:9]=[C:1]([C:2]2[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=2)[N:19]=1'}",53%
reactions_1480,"{'reactant': '[NH2:1][C:2]1[NH:7][C:6](=O)[CH:5]=[C:4]([C:9]2[CH:14]=[CH:13][CH:12]=[CH:11][CH:10]=2)[N:3]=1.P(Cl)(Cl)([Cl:17])=O', 'catalyst': '[OH-].[NH4+]', 'product': '[Cl:17][C:6]1[CH:5]=[C:4]([C:9]2[CH:14]=[CH:13][CH:12]=[CH:11][CH:10]=2)[N:3]=[C:2]([NH2:1])[N:7]=1'}",86%
reactions_1481,"{'reactant': '[C:1](#[N:7])[CH:2]([CH2:4][C:5]#N)O.[C:8]([CH2:10][C:11]([NH2:13])=[S:12])#[N:9].[CH:14](=O)[C:15]1C=C[CH:18]=[CH:17][CH:16]=1.[NH:22]1CCCC[CH2:23]1.Cl', 'catalyst': 'C(O)C', 'product': '[NH2:22][C:23]1[NH:13][C:11](=[S:12])[C:10]([C:8]#[N:9])=[C:4]([C:5]2[CH:18]=[CH:17][CH:16]=[CH:15][CH:14]=2)[C:2]=1[C:1]#[N:7]'}",10%
reactions_1482,"{'reactant': '[NH2:1][C:2]1[NH:7][C:6](=[S:8])[C:5]([C:9]#[N:10])=[C:4]([C:11]2[CH:16]=[CH:15][CH:14]=[CH:13][CH:12]=2)[C:3]=1[C:17]#[N:18].[CH3:19][O-].[Na+].CI', 'catalyst': 'CO', 'product': '[NH2:1][C:2]1[C:3]([C:17]#[N:18])=[C:4]([C:11]2[CH:16]=[CH:15][CH:14]=[CH:13][CH:12]=2)[C:5]([C:9]#[N:10])=[C:6]([S:8][CH3:19])[N:7]=1'}",50%
reactions_1483,"{'reactant': '[CH3:1][CH2:2][O:3][C:4](OCC)(OCC)[C:5]1[CH:10]=[CH:9][CH:8]=[CH:7][CH:6]=1.[N:17]#[C:18][NH2:19].C(OC(=O)C)(=O)C', 'catalyst': 'C(OCC)(=O)C', 'product': '[CH2:2]([O:3][C:4]([C:5]1[CH:10]=[CH:9][CH:8]=[CH:7][CH:6]=1)=[N:19][C:18]#[N:17])[CH3:1]'}",93%
reactions_1484,"{'reactant': '[NH2:1][C:2]1[NH:3][C:4](=[S:16])[C:5]([C:14]#[N:15])=[C:6]([C:8]2[CH:13]=[CH:12][CH:11]=[CH:10][CH:9]=2)[N:7]=1.C[O-].[Na+].Cl[CH2:21][C:22]([O:24][CH3:25])=[O:23]', 'catalyst': 'CO', 'product': '[CH3:25][O:24][C:22](=[O:23])[CH2:21][S:16][C:4]1[C:5]([C:14]#[N:15])=[C:6]([C:8]2[CH:13]=[CH:12][CH:11]=[CH:10][CH:9]=2)[N:7]=[C:2]([NH2:1])[N:3]=1'}",32%
